run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR10959495	SAMEA112703171	ERX10398127	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10959495/ERR10959495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10959495/ERR10959495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959495/DM00430V1PQ16_S13_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959495/DM00430V1PQ16_S13_L001_R2_001.fastq.gz	
ERR10959283	SAMEA112702959	ERX10397915	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10959283/ERR10959283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10959283/ERR10959283_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959283/DM00270V1PQ26_S177_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959283/DM00270V1PQ26_S177_L001_R2_001.fastq.gz	
ERR10959496	SAMEA112703172	ERX10398128	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10959496/ERR10959496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10959496/ERR10959496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959496/DM00431V1PQ16_S14_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959496/DM00431V1PQ16_S14_L001_R2_001.fastq.gz	
ERR10959286	SAMEA112702962	ERX10397918	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10959286/ERR10959286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10959286/ERR10959286_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959286/DM00273V1PQ16_S180_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959286/DM00273V1PQ16_S180_L001_R2_001.fastq.gz	
ERR10959497	SAMEA112703173	ERX10398129	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10959497/ERR10959497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10959497/ERR10959497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959497/DM00432V1PQ31_S15_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959497/DM00432V1PQ31_S15_L001_R2_001.fastq.gz	
ERR10959288	SAMEA112702964	ERX10397920	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10959288/ERR10959288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10959288/ERR10959288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959288/DM00274V1PQ26_S182_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959288/DM00274V1PQ26_S182_L001_R2_001.fastq.gz	
ERR10959499	SAMEA112703175	ERX10398131	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10959499/ERR10959499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10959499/ERR10959499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959499/DM00434V1PQ55_S17_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959499/DM00434V1PQ55_S17_L001_R2_001.fastq.gz	
ERR10959291	SAMEA112702967	ERX10397923	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10959291/ERR10959291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10959291/ERR10959291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959291/DM00275V1PQ55_S185_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959291/DM00275V1PQ55_S185_L001_R2_001.fastq.gz	
ERR10959502	SAMEA112703178	ERX10398134	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10959502/ERR10959502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10959502/ERR10959502_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959502/DM00436V1PQ16_S20_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959502/DM00436V1PQ16_S20_L001_R2_001.fastq.gz	
ERR10959295	SAMEA112702971	ERX10397927	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10959295/ERR10959295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10959295/ERR10959295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959295/DM00278V1PQ36_S189_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959295/DM00278V1PQ36_S189_L001_R2_001.fastq.gz	
ERR10959505	SAMEA112703181	ERX10398137	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10959505/ERR10959505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10959505/ERR10959505_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959505/DM00438V1PQ16_S23_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959505/DM00438V1PQ16_S23_L001_R2_001.fastq.gz	
ERR10959296	SAMEA112702972	ERX10397928	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10959296/ERR10959296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10959296/ERR10959296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959296/DM00278V1PQ65_S190_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959296/DM00278V1PQ65_S190_L001_R2_001.fastq.gz	
ERR10959512	SAMEA112703188	ERX10398144	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959512/ERR10959512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959512/ERR10959512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959512/DM00444V1PQ65_S30_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959512/DM00444V1PQ65_S30_L001_R2_001.fastq.gz	
ERR10959297	SAMEA112702973	ERX10397929	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10959297/ERR10959297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10959297/ERR10959297_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959297/DM00279V1PQ11-21_S191_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959297/DM00279V1PQ11-21_S191_L001_R2_001.fastq.gz	
ERR10959522	SAMEA112703198	ERX10398154	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10959522/ERR10959522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10959522/ERR10959522_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959522/DM00454V1PQ32_S10_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959522/DM00454V1PQ32_S10_L001_R2_001.fastq.gz	
ERR10959298	SAMEA112702974	ERX10397930	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10959298/ERR10959298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10959298/ERR10959298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959298/DM00279V1PQ74_S1_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959298/DM00279V1PQ74_S1_L001_R2_001.fastq.gz	
ERR10959523	SAMEA112703199	ERX10398155	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10959523/ERR10959523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10959523/ERR10959523_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959523/DM00455V1PQ55_S11_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959523/DM00455V1PQ55_S11_L001_R2_001.fastq.gz	
ERR10959299	SAMEA112702975	ERX10397931	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10959299/ERR10959299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10959299/ERR10959299_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959299/DM00279V1PQ85_S2_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959299/DM00279V1PQ85_S2_L001_R2_001.fastq.gz	
ERR10959300	SAMEA112702976	ERX10397932	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10959300/ERR10959300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10959300/ERR10959300_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959300/DM00280V1PQ26_S3_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959300/DM00280V1PQ26_S3_L001_R2_001.fastq.gz	
ERR10959529	SAMEA112703205	ERX10398161	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959529/ERR10959529_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959529/ERR10959529_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959529/DM00459V1PQ84_S17_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959529/DM00459V1PQ84_S17_L001_R2_001.fastq.gz	
ERR10959302	SAMEA112702978	ERX10397934	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10959302/ERR10959302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/002/ERR10959302/ERR10959302_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959302/DM00281V1PQ16-55_S5_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959302/DM00281V1PQ16-55_S5_L001_R2_001.fastq.gz	
ERR10959530	SAMEA112703206	ERX10398162	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10959530/ERR10959530_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10959530/ERR10959530_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959530/DM00460V1PQ82_S18_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959530/DM00460V1PQ82_S18_L001_R2_001.fastq.gz	
ERR10959304	SAMEA112702980	ERX10397936	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10959304/ERR10959304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10959304/ERR10959304_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959304/DM00283V1PQ55_S7_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959304/DM00283V1PQ55_S7_L001_R2_001.fastq.gz	
ERR10959531	SAMEA112703207	ERX10398163	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10959531/ERR10959531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10959531/ERR10959531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959531/DM00461V1PQ55_S19_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959531/DM00461V1PQ55_S19_L001_R2_001.fastq.gz	
ERR10959306	SAMEA112702982	ERX10397938	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10959306/ERR10959306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10959306/ERR10959306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959306/DM00285V1PQ65_S9_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959306/DM00285V1PQ65_S9_L001_R2_001.fastq.gz	
ERR10959533	SAMEA112703209	ERX10398165	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959533/ERR10959533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959533/ERR10959533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959533/DM00463V1PQ26_S21_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959533/DM00463V1PQ26_S21_L001_R2_001.fastq.gz	
ERR10959310	SAMEA112702986	ERX10397942	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10959310/ERR10959310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10959310/ERR10959310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959310/DM00289V1PQ16_S13_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959310/DM00289V1PQ16_S13_L001_R2_001.fastq.gz	
ERR10959535	SAMEA112703211	ERX10398167	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959535/ERR10959535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/035/ERR10959535/ERR10959535_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959535/DM00463V1PQ75_S23_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959535/DM00463V1PQ75_S23_L001_R2_001.fastq.gz	
ERR10959311	SAMEA112702987	ERX10397943	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10959311/ERR10959311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10959311/ERR10959311_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959311/DM00290V1PQ61_S14_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959311/DM00290V1PQ61_S14_L001_R2_001.fastq.gz	
ERR10959537	SAMEA112703213	ERX10398169	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10959537/ERR10959537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/037/ERR10959537/ERR10959537_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959537/DM00464V1PQ75_S25_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959537/DM00464V1PQ75_S25_L001_R2_001.fastq.gz	
ERR10959540	SAMEA112703216	ERX10398172	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959540/ERR10959540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959540/ERR10959540_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959540/DM00468V1PQ26_S28_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959540/DM00468V1PQ26_S28_L001_R2_001.fastq.gz	
ERR10959544	SAMEA112703220	ERX10398176	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959544/ERR10959544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10959544/ERR10959544_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959544/DM00472V1PQ26_S66_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959544/DM00472V1PQ26_S66_L001_R2_001.fastq.gz	
ERR10959312	SAMEA112702988	ERX10397944	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959312/ERR10959312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10959312/ERR10959312_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959312/DM00291V1PQ65_S15_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959312/DM00291V1PQ65_S15_L001_R2_001.fastq.gz	
ERR10959546	SAMEA112703222	ERX10398178	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959546/ERR10959546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959546/ERR10959546_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959546/DM00472V1PQ85_S68_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959546/DM00472V1PQ85_S68_L001_R2_001.fastq.gz	
ERR10959313	SAMEA112702989	ERX10397945	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10959313/ERR10959313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10959313/ERR10959313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959313/DM00292V1PQ75_S16_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959313/DM00292V1PQ75_S16_L001_R2_001.fastq.gz	
ERR10959548	SAMEA112703224	ERX10398180	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959548/ERR10959548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10959548/ERR10959548_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959548/DM00474V1PQ16_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959548/DM00474V1PQ16_S70_L001_R2_001.fastq.gz	
ERR10959318	SAMEA112702994	ERX10397950	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10959318/ERR10959318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10959318/ERR10959318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959318/DM00295V1PQ84_S21_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959318/DM00295V1PQ84_S21_L001_R2_001.fastq.gz	
ERR10959322	SAMEA112702998	ERX10397954	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10959322/ERR10959322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/022/ERR10959322/ERR10959322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959322/DM00298V1PQ65_S25_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959322/DM00298V1PQ65_S25_L001_R2_001.fastq.gz	
ERR10959549	SAMEA112703225	ERX10398181	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959549/ERR10959549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959549/ERR10959549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959549/DM00475V1PQ16_S71_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959549/DM00475V1PQ16_S71_L001_R2_001.fastq.gz	
ERR10959323	SAMEA112702999	ERX10397955	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10959323/ERR10959323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10959323/ERR10959323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959323/DM00299V1PQ54-55_S26_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959323/DM00299V1PQ54-55_S26_L001_R2_001.fastq.gz	
ERR10959554	SAMEA112703230	ERX10398186	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10959554/ERR10959554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10959554/ERR10959554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959554/DM00479V1PQ75_S76_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959554/DM00479V1PQ75_S76_L001_R2_001.fastq.gz	
ERR10959331	SAMEA112703007	ERX10397963	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10959331/ERR10959331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10959331/ERR10959331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959331/DM00303V1PQ65_S35_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959331/DM00303V1PQ65_S35_L001_R2_001.fastq.gz	
ERR10959556	SAMEA112703232	ERX10398188	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10959556/ERR10959556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/056/ERR10959556/ERR10959556_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959556/DM00480V1PQ54_S78_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959556/DM00480V1PQ54_S78_L001_R2_001.fastq.gz	
ERR10959334	SAMEA112703010	ERX10397966	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10959334/ERR10959334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10959334/ERR10959334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959334/DM00305V1PQ26_S38_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959334/DM00305V1PQ26_S38_L001_R2_001.fastq.gz	
ERR10959558	SAMEA112703234	ERX10398190	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959558/ERR10959558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10959558/ERR10959558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959558/DM00481V1PQ16_S80_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959558/DM00481V1PQ16_S80_L001_R2_001.fastq.gz	
ERR10959562	SAMEA112703238	ERX10398194	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10959562/ERR10959562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/062/ERR10959562/ERR10959562_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959562/DM00483V1PQ16_S84_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959562/DM00483V1PQ16_S84_L001_R2_001.fastq.gz	
ERR10959339	SAMEA112703015	ERX10397971	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10959339/ERR10959339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10959339/ERR10959339_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959339/DM00306V1PQ55_S43_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959339/DM00306V1PQ55_S43_L001_R2_001.fastq.gz	
ERR10959564	SAMEA112703240	ERX10398196	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10959564/ERR10959564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10959564/ERR10959564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959564/DM00484V1PQ16_S85_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959564/DM00484V1PQ16_S85_L001_R2_001.fastq.gz	
ERR10959342	SAMEA112703018	ERX10397974	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10959342/ERR10959342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10959342/ERR10959342_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959342/DM00307V1PQ85_S46_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959342/DM00307V1PQ85_S46_L001_R2_001.fastq.gz	
